altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_right_balance,speed,temperature,timestamp,position_lat,position_long
529.2,,115.0,529.2,4.403,122,,4.403,29,2025-06-04 16:24:15,566523584.0,144053262.0
530.4000000000001,,118.9,530.4000000000001,4.258,123,,4.258,29,2025-06-04 16:24:16,566523545.0,144052686.0
530.4000000000001,,122.8,530.4000000000001,4.217,124,,4.217,29,2025-06-04 16:24:17,566523644.0,144052089.0
530.4000000000001,,127.1,530.4000000000001,4.289,124,,4.289,29,2025-06-04 16:24:18,566523763.0,144051413.0
530.4000000000001,,131.5,530.4000000000001,4.383,124,,4.383,29,2025-06-04 16:24:19,566523942.0,144050737.0
530.4000000000001,,136.0,530.4000000000001,4.475,124,,4.475,29,2025-06-04 16:24:20,566524161.0,144050041.0
530.4000000000001,,140.6,530.4000000000001,4.567,124,,4.567,29,2025-06-04 16:24:21,566524400.0,144049385.0
530.4000000000001,,145.4,530.4000000000001,4.556,124,,4.556,29,2025-06-04 16:24:22,566524598.0,144048709.0
530.4000000000001,,150.6,530.4000000000001,4.567,123,,4.567,29,2025-06-04 16:24:23,566524738.0,144048033.0
530.4000000000001,,155.6,530.4000000000001,4.608,123,,4.608,29,2025-06-04 16:24:24,566524877.0,144047377.0
530.4000000000001,,160.7,530.4000000000001,4.681,123,,4.681,29,2025-06-04 16:24:25,566524996.0,144046681.0
531.2,,165.1,531.2,4.742,123,,4.742,29,2025-06-04 16:24:26,566525135.0,144045985.0
531.2,,169.5,531.2,4.814,123,,4.814,29,2025-06-04 16:24:27,566525195.0,144045348.0
531.2,,174.4,531.2,4.886,123,,4.886,29,2025-06-04 16:24:28,566525334.0,144044613.0
531.2,,179.0,531.2,4.936,123,,4.936,29,2025-06-04 16:24:29,566525473.0,144043837.0
532.4000000000001,,183.1,532.4000000000001,4.958,123,,4.958,29,2025-06-04 16:24:30,566525553.0,144043101.0
532.4000000000001,,188.7,532.4000000000001,4.989,123,,4.989,29,2025-06-04 16:24:31,566525613.0,144042485.0
532.4000000000001,,193.1,532.4000000000001,5.008,122,,5.008,29,2025-06-04 16:24:32,566525752.0,144041570.0
532.4000000000001,,198.6,532.4000000000001,5.031,122,,5.031,29,2025-06-04 16:24:33,566525792.0,144040994.0
533.2,,203.8,533.2,5.05,121,,5.05,29,2025-06-04 16:24:34,566525891.0,144040039.0
533.2,,209.2,533.2,5.069,121,,5.069,29,2025-06-04 16:24:35,566525970.0,144039264.0
534.4000000000001,,213.9,534.4000000000001,5.058,121,,5.058,29,2025-06-04 16:24:36,566526050.0,144038488.0
534.4000000000001,,218.4,534.4000000000001,5.039,120,,5.039,29,2025-06-04 16:24:37,566526130.0,144037792.0
533.2,,223.0,533.2,5.019,120,,5.019,29,2025-06-04 16:24:38,566526209.0,144037096.0
533.2,,228.2,533.2,5.003,120,,5.003,29,2025-06-04 16:24:39,566526249.0,144036401.0
534.4000000000001,,231.9,534.4000000000001,4.994,119,,4.994,29,2025-06-04 16:24:40,566526328.0,144035645.0
534.4000000000001,,237.5,534.4000000000001,4.992,119,,4.992,29,2025-06-04 16:24:41,566526348.0,144035009.0
534.4000000000001,,241.5,534.4000000000001,4.997,119,,4.997,29,2025-06-04 16:24:42,566526488.0,144034213.0
534.4000000000001,,246.6,534.4000000000001,5.031,118,,5.031,29,2025-06-04 16:24:43,566526587.0,144033418.0
534.4000000000001,,251.9,534.4000000000001,5.044,118,,5.044,29,2025-06-04 16:24:44,566526706.0,144032623.0
534.4000000000001,,256.4,534.4000000000001,5.044,117,,5.044,29,2025-06-04 16:24:45,,
534.4000000000001,,262.3,534.4000000000001,5.083,117,,5.083,29,2025-06-04 16:24:46,566526845.0,144031728.0
534.4000000000001,,267.3,534.4000000000001,5.103,117,,5.103,29,2025-06-04 16:24:47,566526965.0,144031131.0
534.4000000000001,,272.4,534.4000000000001,5.122,116,,5.122,29,2025-06-04 16:24:48,566527183.0,144030236.0
534.4000000000001,,277.9,534.4000000000001,5.081,116,,5.081,29,2025-06-04 16:24:49,566527362.0,144029600.0
534.4000000000001,,283.0,534.4000000000001,4.964,115,,4.964,29,2025-06-04 16:24:50,566527601.0,144028864.0
534.4000000000001,,286.6,534.4000000000001,4.764,114,,4.764,29,2025-06-04 16:24:51,566527780.0,144028129.0
533.2,,291.5,533.2,4.692,114,,4.692,29,2025-06-04 16:24:52,566527959.0,144027313.0
533.2,,295.1,533.2,4.167,113,,4.167,29,2025-06-04 16:24:53,566528098.0,144026836.0
533.2,,299.3,533.2,4.078,114,,4.078,29,2025-06-04 16:24:54,566528297.0,144026120.0
533.2,,302.2,533.2,4.011,114,,4.011,29,2025-06-04 16:24:55,566528456.0,144025564.0
533.2,,305.5,533.2,4.017,114,,4.017,29,2025-06-04 16:24:56,566528536.0,144024967.0
533.2,,308.3,533.2,4.072,114,,4.072,29,2025-06-04 16:24:57,566528476.0,144024410.0
533.2,,312.9,533.2,4.161,115,,4.161,29,2025-06-04 16:24:58,566528237.0,144023893.0
533.2,,316.8,533.2,4.839,115,,4.839,29,2025-06-04 16:24:59,566527939.0,144023476.0
535.4000000000001,,320.7,535.4000000000001,4.992,116,,4.992,29,2025-06-04 16:25:00,566527502.0,144022820.0
535.4000000000001,,325.7,535.4000000000001,5.358,116,,5.358,29,2025-06-04 16:25:01,566527104.0,144022263.0
535.4000000000001,,331.6,535.4000000000001,5.464,116,,5.464,29,2025-06-04 16:25:02,566526786.0,144021786.0
535.4000000000001,,338.6,535.4000000000001,5.544,116,,5.544,29,2025-06-04 16:25:03,566526368.0,144021149.0
535.4000000000001,,345.9,535.4000000000001,5.647,116,,5.647,29,2025-06-04 16:25:04,566525951.0,144020533.0
535.4000000000001,,352.9,535.4000000000001,5.767,116,,5.767,29,2025-06-04 16:25:05,566525454.0,144019718.0
535.4000000000001,,360.0,535.4000000000001,5.9,115,,5.9,29,2025-06-04 16:25:06,566524996.0,144019002.0
535.4000000000001,,366.4,535.4000000000001,6.014,115,,6.014,29,2025-06-04 16:25:07,566524579.0,144018266.0
536.4000000000001,,373.1,536.4000000000001,6.086,115,,6.086,29,2025-06-04 16:25:08,566524121.0,144017511.0
536.4000000000001,,380.1,536.4000000000001,6.139,115,,6.139,29,2025-06-04 16:25:09,566523684.0,144016755.0
537.4000000000001,,386.0,537.4000000000001,6.181,115,,6.181,29,2025-06-04 16:25:10,566523266.0,144015999.0
537.4000000000001,,392.6,537.4000000000001,6.189,114,,6.189,29,2025-06-04 16:25:11,566522849.0,144015264.0
537.4000000000001,,397.9,537.4000000000001,6.2,114,,6.2,29,2025-06-04 16:25:12,566522511.0,144014667.0
537.4000000000001,,404.3,537.4000000000001,6.203,114,,6.203,29,2025-06-04 16:25:13,566522033.0,144013931.0
537.4000000000001,,410.2,537.4000000000001,6.2,115,,6.2,29,2025-06-04 16:25:14,566521636.0,144013196.0
537.4000000000001,,415.8,537.4000000000001,6.158,115,,6.158,29,2025-06-04 16:25:15,566521198.0,144012440.0
537.4000000000001,,422.5,537.4000000000001,6.131,115,,6.131,29,2025-06-04 16:25:16,566520801.0,144011705.0
537.4000000000001,,428.6,537.4000000000001,6.092,115,,6.092,29,2025-06-04 16:25:17,566520403.0,144010949.0
538.2,,434.6,538.2,6.056,116,,6.056,29,2025-06-04 16:25:18,566519926.0,144010094.0
538.2,,440.6,538.2,6.025,116,,6.025,29,2025-06-04 16:25:19,566519528.0,144009358.0
538.2,,446.4,538.2,6.011,116,,6.011,29,2025-06-04 16:25:20,566519110.0,144008642.0
538.2,,452.9,538.2,6.003,116,,6.003,29,2025-06-04 16:25:21,566518772.0,144008105.0
538.2,,458.1,538.2,5.997,116,,5.997,29,2025-06-04 16:25:22,566518355.0,144007390.0
538.2,,464.0,538.2,5.983,116,,5.983,29,2025-06-04 16:25:23,566517878.0,144006515.0
538.2,,469.6,538.2,5.958,116,,5.958,29,2025-06-04 16:25:24,566517540.0,144005938.0
538.2,,475.5,538.2,5.936,117,,5.936,29,2025-06-04 16:25:25,566517142.0,144005202.0
538.2,,481.3,538.2,5.919,118,,5.919,29,2025-06-04 16:25:26,566516784.0,144004487.0
538.2,,486.4,538.2,5.911,119,,5.911,29,2025-06-04 16:25:27,566516347.0,144003612.0
539.4000000000001,,493.1,539.4000000000001,5.903,119,,5.903,29,2025-06-04 16:25:28,566515969.0,144002876.0
539.4000000000001,,498.8,539.4000000000001,5.883,120,,5.883,29,2025-06-04 16:25:29,566515631.0,144002299.0
539.4000000000001,,504.3,539.4000000000001,5.839,121,,5.839,29,2025-06-04 16:25:30,566515213.0,144001583.0
539.4000000000001,,510.5,539.4000000000001,5.783,122,,5.783,29,2025-06-04 16:25:31,566514875.0,144000848.0
539.4000000000001,,515.9,539.4000000000001,5.722,122,,5.722,29,2025-06-04 16:25:32,566514458.0,144000013.0
539.4000000000001,,521.0,539.4000000000001,5.692,123,,5.692,29,2025-06-04 16:25:33,566514080.0,143999376.0
538.2,,526.2,538.2,5.7,123,,5.7,29,2025-06-04 16:25:34,566513662.0,143998740.0
538.2,,532.6,538.2,5.758,123,,5.758,29,2025-06-04 16:25:35,566513364.0,143998183.0
538.2,,538.3,538.2,5.814,124,,5.814,29,2025-06-04 16:25:36,566512986.0,143997448.0
538.2,,544.1,538.2,5.878,124,,5.878,29,2025-06-04 16:25:37,566512489.0,143996593.0
538.2,,550.8,538.2,5.925,124,,5.925,29,2025-06-04 16:25:38,566512171.0,143995956.0
538.2,,556.2,538.2,5.956,124,,5.956,29,2025-06-04 16:25:39,566511773.0,143995240.0
538.2,,562.0,538.2,5.95,124,,5.95,29,2025-06-04 16:25:40,566511296.0,143994346.0
538.2,,568.6,538.2,5.956,123,,5.956,29,2025-06-04 16:25:41,566510898.0,143993630.0
538.2,,574.6,538.2,5.956,123,,5.956,29,2025-06-04 16:25:42,566510560.0,143993073.0
538.2,,580.7,538.2,5.947,123,,5.947,29,2025-06-04 16:25:43,566510103.0,143992198.0
539.4000000000001,,585.8,539.4000000000001,5.939,123,,5.939,29,2025-06-04 16:25:44,566509785.0,143991602.0
539.4000000000001,,592.0,539.4000000000001,5.922,123,,5.922,29,2025-06-04 16:25:45,566509407.0,143990846.0
540.2,,597.7,540.2,5.894,123,,5.894,29,2025-06-04 16:25:46,566509029.0,143990130.0
540.2,,602.8,540.2,5.856,124,,5.856,29,2025-06-04 16:25:47,566508632.0,143989414.0
540.2,,608.8,540.2,5.828,124,,5.828,29,2025-06-04 16:25:48,566508254.0,143988718.0
540.2,,614.8,540.2,5.792,124,,5.792,29,2025-06-04 16:25:49,566507856.0,143988023.0
